v_node,cycle,phase,pulse,segment,E_gate_J,E_drain_J,E_total_J,last_drain_ID_A,n_samples
2.050,4,fire,9,rise,6.496065e-21,1.240539e-15,1.240545e-15,2.483565e-05,30
2.050,4,fire,9,write,4.263430e-19,7.451648e-14,7.451690e-14,2.484148e-05,7
2.050,4,fire,9,fall,-2.797911e-16,5.640692e-16,2.842781e-16,3.017543e-08,30
2.050,4,burst_read,0,burst_read,-2.279870e-20,-1.131387e-21,-2.393009e-20,-3.437435e-13,14
2.050,4,erase,0,rise,3.567592e-16,2.850794e-18,3.596100e-16,4.962234e-09,30
2.050,4,erase,0,hold,3.933464e-15,1.664091e-17,3.950105e-15,1.292281e-11,40
2.050,4,erase,0,fall,-1.614450e-15,3.321323e-19,-1.614118e-15,1.009682e-08,31
2.050,4,relax,0,hold,-5.327770e-17,-2.252941e-18,-5.553064e-17,-3.417160e-14,70
2.050,5,fire,1,rise,2.798954e-16,5.558022e-16,8.356976e-16,2.462599e-05,30
2.050,5,fire,1,write,1.121914e-20,7.443243e-14,7.443244e-14,2.481091e-05,7
2.050,5,fire,1,fall,4.786834e-22,1.239314e-15,1.239314e-15,2.481109e-05,30
2.050,5,fire,2,rise,4.831550e-22,1.239314e-15,1.239315e-15,2.481110e-05,30
2.050,5,fire,2,write,3.820943e-20,7.443408e-14,7.443412e-14,2.481163e-05,7
2.050,5,fire,2,fall,9.446328e-21,1.239364e-14,1.239365e-14,2.481215e-05,30
2.050,5,fire,3,rise,9.680692e-22,1.239367e-15,1.239368e-15,2.481216e-05,30
2.050,5,fire,3,write,6.663365e-20,7.443785e-14,7.443792e-14,2.481307e-05,7
2.050,5,fire,3,fall,1.387269e-21,1.239445e-15,1.239446e-15,2.481371e-05,30
2.050,5,fire,4,rise,1.391306e-21,1.239445e-15,1.239447e-15,2.481373e-05,30
2.050,5,fire,4,write,9.111584e-20,7.444297e-14,7.444307e-14,2.481493e-05,7
2.050,5,fire,4,fall,1.788795e-21,1.239549e-15,1.239551e-15,2.481582e-05,30
2.050,5,fire,5,rise,1.792717e-21,1.239551e-15,1.239552e-15,2.481584e-05,30
2.050,5,fire,5,write,9.688920e-20,6.204165e-14,6.204175e-14,2.481730e-05,6
2.050,5,fire,5,fall,2.276988e-21,1.239681e-15,1.239683e-15,2.481845e-05,30
2.050,5,fire,6,rise,2.283732e-21,1.239682e-15,1.239685e-15,2.481848e-05,30
2.050,5,fire,6,write,1.320817e-19,6.204871e-14,6.204884e-14,2.482033e-05,6
2.050,5,fire,6,fall,3.437764e-21,1.239860e-15,1.239864e-15,2.482205e-05,30
2.050,5,fire,7,rise,3.449182e-21,1.239862e-15,1.239866e-15,2.482209e-05,30
2.050,5,fire,7,write,1.899999e-19,6.205854e-14,6.205873e-14,2.482458e-05,6
2.050,5,fire,7,fall,4.720169e-20,1.240118e-14,1.240122e-14,2.482746e-05,30
2.050,5,fire,8,rise,4.814752e-21,1.240133e-15,1.240138e-15,2.482752e-05,30
2.050,5,fire,8,write,2.663567e-19,6.207326e-14,6.207352e-14,2.483095e-05,6
2.050,5,fire,8,fall,6.502087e-21,1.240478e-15,1.240485e-15,2.483444e-05,30
2.050,5,fire,9,rise,6.518058e-21,1.240482e-15,1.240489e-15,2.483452e-05,30
2.050,5,fire,9,write,3.478838e-19,6.209189e-14,6.209224e-14,2.483892e-05,6
2.050,5,fire,9,fall,-2.797742e-16,5.639237e-16,2.841495e-16,3.017518e-08,30
2.050,5,burst_read,0,burst_read,-1.762711e-20,-8.747328e-22,-1.850185e-20,-3.465242e-13,11
2.050,5,erase,0,rise,3.567556e-16,2.850766e-18,3.596064e-16,4.962209e-09,30
2.050,5,erase,0,hold,3.943879e-15,1.668417e-17,3.960563e-15,1.295681e-11,40
2.050,5,erase,0,fall,-1.614473e-15,3.321561e-19,-1.614141e-15,1.009672e-08,31
2.050,5,relax,0,hold,-5.357112e-17,-2.282527e-18,-5.585364e-17,-3.418761e-14,70
2.050,6,fire,1,rise,2.798897e-16,5.557182e-16,8.356079e-16,2.462534e-05,30
2.050,6,fire,1,write,3.778922e-15,6.197916e-14,6.575808e-14,2.481020e-05,6
2.050,6,fire,1,fall,4.787963e-22,1.239282e-15,1.239282e-15,2.481045e-05,30
2.050,6,fire,2,rise,4.832691e-22,1.239282e-15,1.239283e-15,2.481046e-05,30
2.050,6,fire,2,write,2.442366e-20,4.962132e-14,4.962135e-14,2.481083e-05,5
2.050,6,fire,2,fall,9.255856e-22,1.239329e-15,1.239330e-15,2.481139e-05,30
2.050,6,fire,3,rise,9.298673e-22,1.239329e-15,1.239330e-15,2.481141e-05,30
2.050,6,fire,3,write,4.174454e-20,4.962349e-14,4.962353e-14,2.481202e-05,5
2.050,6,fire,3,fall,1.369451e-20,1.239408e-14,1.239410e-14,2.481307e-05,30
2.050,6,fire,4,rise,1.391649e-21,1.239413e-15,1.239415e-15,2.481309e-05,30
2.050,6,fire,4,write,5.981429e-20,4.962712e-14,4.962718e-14,2.481395e-05,5
2.050,6,fire,4,fall,1.789264e-21,1.239517e-15,1.239519e-15,2.481517e-05,30
2.050,6,fire,5,rise,1.793187e-21,1.239519e-15,1.239520e-15,2.481520e-05,30
2.050,6,fire,5,write,7.562283e-20,4.963149e-14,4.963157e-14,2.481624e-05,5
2.050,6,fire,5,fall,2.279386e-21,1.239649e-15,1.239651e-15,2.481781e-05,30
2.050,6,fire,6,rise,2.286243e-21,1.239650e-15,1.239653e-15,2.481784e-05,30
2.050,6,fire,6,write,1.008294e-19,4.963697e-14,4.963707e-14,2.481913e-05,5
2.050,6,fire,6,fall,3.445746e-21,1.239829e-15,1.239832e-15,2.482142e-05,30
2.050,6,fire,7,rise,3.457165e-21,1.239831e-15,1.239834e-15,2.482146e-05,30
2.050,6,fire,7,write,1.121991e-19,3.723376e-14,3.723387e-14,2.482319e-05,4
2.050,6,fire,7,fall,4.654818e-21,1.240074e-15,1.240079e-15,2.482633e-05,30
2.050,6,fire,8,rise,4.671936e-21,1.240077e-15,1.240081e-15,2.482639e-05,30
2.050,6,fire,8,write,1.519785e-19,3.724151e-14,3.724167e-14,2.482860e-05,4
2.050,6,fire,8,fall,6.442313e-20,1.240431e-14,1.240437e-14,2.483383e-05,30
2.050,6,fire,9,rise,6.530169e-21,1.240452e-15,1.240459e-15,2.483391e-05,30
2.050,6,fire,9,write,2.063088e-19,3.725345e-14,3.725366e-14,2.483691e-05,4
2.050,6,fire,9,fall,-2.797650e-16,5.638455e-16,2.840805e-16,3.017508e-08,30
2.050,6,burst_read,0,burst_read,7.552639e-17,3.771315e-18,7.929770e-17,-3.489933e-13,8
2.050,6,erase,0,rise,3.567539e-16,2.850754e-18,3.596047e-16,4.962198e-09,30
2.050,6,erase,0,hold,3.954492e-15,1.672825e-17,3.971220e-15,1.299102e-11,40
2.050,6,erase,0,fall,-1.614486e-15,3.321752e-19,-1.614154e-15,1.009671e-08,31
2.050,6,relax,0,hold,-5.381226e-17,-2.307048e-18,-5.611931e-17,-3.420657e-14,70
2.050,7,fire,1,rise,2.798827e-16,5.556187e-16,8.355014e-16,2.462457e-05,30
2.050,7,fire,1,write,3.273826e-21,3.721403e-14,3.721403e-14,2.480938e-05,4
2.050,7,fire,1,fall,4.786176e-22,1.239243e-15,1.239244e-15,2.480968e-05,30
2.050,7,fire,2,rise,4.830887e-22,1.239244e-15,1.239244e-15,2.480968e-05,30
2.050,7,fire,2,write,1.684705e-20,3.721471e-14,3.721472e-14,2.480992e-05,4
2.050,7,fire,2,fall,9.252330e-22,1.239290e-15,1.239291e-15,2.481062e-05,30
2.050,7,fire,3,rise,9.295130e-22,1.239291e-15,1.239292e-15,2.481064e-05,30
2.050,7,fire,3,write,2.989714e-20,3.721624e-14,3.721627e-14,2.481102e-05,4
2.050,7,fire,3,fall,1.350647e-21,1.239366e-15,1.239367e-15,2.481214e-05,30
2.050,7,fire,4,rise,1.354703e-21,1.239367e-15,1.239368e-15,2.481216e-05,30
2.050,7,fire,4,write,2.861766e-20,2.481248e-14,2.481251e-14,2.481267e-05,3
2.050,7,fire,4,fall,1.771004e-20,1.239474e-14,1.239475e-14,2.481440e-05,30
2.050,7,fire,5,rise,1.792526e-21,1.239480e-15,1.239482e-15,2.481443e-05,30
2.050,7,fire,5,write,3.729662e-20,2.481483e-14,2.481487e-14,2.481507e-05,3
2.050,7,fire,5,fall,2.280892e-21,1.239610e-15,1.239613e-15,2.481704e-05,30
2.050,7,fire,6,rise,2.287922e-21,1.239612e-15,1.239614e-15,2.481707e-05,30
2.050,7,fire,6,write,4.910397e-20,2.481752e-14,2.481757e-14,2.481783e-05,3
2.050,7,fire,6,fall,3.453281e-21,1.239791e-15,1.239794e-15,2.482066e-05,30
2.050,7,fire,7,rise,3.464700e-21,1.239793e-15,1.239796e-15,2.482070e-05,30
2.050,7,fire,7,write,7.244302e-20,2.482126e-14,2.482133e-14,2.482169e-05,3
2.050,7,fire,7,fall,4.667836e-21,1.240036e-15,1.240041e-15,2.482558e-05,30
2.050,7,fire,8,rise,4.685007e-21,1.240039e-15,1.240044e-15,2.482564e-05,30
2.050,7,fire,8,write,9.777483e-20,2.482627e-14,2.482637e-14,2.482686e-05,3
2.050,7,fire,8,fall,6.383669e-21,1.240377e-15,1.240383e-15,2.483240e-05,30
2.050,7,fire,9,rise,6.399772e-21,1.240380e-15,1.240387e-15,2.483248e-05,30
2.050,7,fire,9,write,6.638681e-20,1.241679e-14,1.241686e-14,2.483399e-05,2
2.050,7,fire,9,fall,-2.797436e-16,5.580386e-15,5.300642e-15,3.017168e-09,30
2.050,7,burst_read,0,burst_read,-5.245960e-21,-2.603130e-22,-5.506273e-21,-3.460600e-13,4
2.050,7,erase,0,rise,3.567510e-16,2.850730e-18,3.596017e-16,4.962177e-09,30
2.050,7,erase,0,hold,3.965307e-15,1.677318e-17,3.982080e-15,1.302185e-11,40
2.050,7,erase,0,fall,-1.614590e-15,3.321107e-19,-1.614257e-15,1.009501e-08,31
2.050,7,relax,0,hold,-5.403325e-17,-2.328648e-18,-5.636190e-17,-3.426681e-14,70
2.050,8,fire,1,rise,2.798835e-16,5.556040e-16,8.354875e-16,2.462451e-05,30
2.050,8,fire,1,write,9.321290e-22,1.240464e-14,1.240464e-14,2.480929e-05,2
2.050,8,fire,1,fall,5.578657e-22,1.239244e-15,1.239244e-15,2.480969e-05,30
2.050,8,fire,2,rise,5.630942e-22,1.239244e-15,1.239245e-15,2.480969e-05,30
2.050,8,fire,2,write,6.236780e-21,1.240489e-14,1.240490e-14,2.480982e-05,2
2.050,8,fire,2,fall,1.079736e-21,1.239300e-15,1.239301e-15,2.481081e-05,30
2.050,8,fire,3,rise,1.084733e-21,1.239300e-15,1.239302e-15,2.481083e-05,30
2.050,8,fire,3,write,1.133272e-20,1.240548e-14,1.240549e-14,2.481104e-05,2
2.050,8,fire,3,fall,1.576040e-21,1.239390e-15,1.239392e-15,2.481262e-05,30
2.050,8,fire,4,rise,1.580768e-21,1.239391e-15,1.239393e-15,2.481264e-05,30
2.050,8,fire,4,write,1.617775e-20,1.240640e-14,1.240641e-14,2.481290e-05,2
2.050,8,fire,4,fall,2.044832e-21,1.239512e-15,1.239514e-15,2.481508e-05,30
2.050,8,fire,5,rise,2.069871e-20,1.239520e-14,1.239522e-14,2.481535e-05,30
2.050,8,fire,5,write,0.000000e+00,0.000000e+00,0.000000e+00,nan,1
2.050,8,fire,5,fall,2.600316e-20,1.239672e-14,1.239674e-14,2.481842e-05,30
2.050,8,fire,6,rise,2.639452e-21,1.239681e-15,1.239684e-15,2.481846e-05,30
2.050,8,fire,6,write,2.699041e-20,1.240932e-14,1.240934e-14,2.481881e-05,2
2.050,8,fire,6,fall,3.858216e-21,1.239889e-15,1.239892e-15,2.482262e-05,30
2.050,8,fire,7,rise,3.870151e-21,1.239891e-15,1.239895e-15,2.482267e-05,30
2.050,8,fire,7,write,0.000000e+00,0.000000e+00,0.000000e+00,nan,1
2.050,8,fire,7,fall,5.063958e-21,1.240166e-15,1.240171e-15,2.482819e-05,30
2.050,8,fire,8,rise,5.078917e-21,1.240169e-15,1.240174e-15,2.482825e-05,30
2.050,8,fire,8,write,0.000000e+00,0.000000e+00,0.000000e+00,nan,1
2.050,8,fire,8,fall,6.555756e-21,1.240528e-15,1.240534e-15,2.483543e-05,30
2.050,8,fire,9,rise,6.569749e-21,1.240532e-15,1.240538e-15,2.483551e-05,30
2.050,8,fire,9,write,0.000000e+00,0.000000e+00,0.000000e+00,nan,1
2.050,8,fire,9,fall,-2.797839e-16,5.639506e-16,2.841667e-16,3.017665e-08,30
2.050,8,burst_read,0,burst_read,0.000000e+00,0.000000e+00,0.000000e+00,nan,1
2.050,8,erase,0,rise,3.567711e-16,2.850900e-18,3.596220e-16,4.962349e-09,30
2.050,8,erase,0,hold,3.975927e-15,1.681728e-17,3.992745e-15,1.305777e-11,40
2.050,8,erase,0,fall,-1.614543e-15,3.320236e-19,-1.614211e-15,1.009471e-08,31
2.050,8,relax,0,hold,-5.420586e-17,-2.346389e-18,-5.655225e-17,-3.442961e-14,70
2.050,9,fire,1,rise,2.798799e-16,5.555518e-16,8.354317e-16,2.462418e-05,30
2.050,9,fire,1,write,0.000000e+00,0.000000e+00,0.000000e+00,nan,1
2.050,9,fire,1,fall,6.152921e-21,1.239231e-14,1.239231e-14,2.480947e-05,30
2.050,9,fire,2,rise,6.455552e-22,1.239233e-15,1.239234e-15,2.480948e-05,30
2.050,9,fire,2,write,0.000000e+00,0.000000e+00,0.000000e+00,nan,1
2.050,9,fire,2,fall,1.188592e-21,1.239297e-15,1.239298e-15,2.481076e-05,30
2.050,9,fire,3,rise,1.193838e-21,1.239298e-15,1.239299e-15,2.481078e-05,30
2.050,9,fire,3,write,nan,nan,nan,nan,0
2.050,9,fire,3,fall,1.709046e-21,1.239399e-15,1.239400e-15,2.481280e-05,30
2.050,9,fire,4,rise,1.713999e-21,1.239400e-15,1.239402e-15,2.481282e-05,30
2.050,9,fire,4,write,nan,nan,nan,nan,0
2.050,9,fire,4,fall,2.200675e-21,1.239535e-15,1.239537e-15,2.481553e-05,30
2.050,9,fire,5,rise,2.205444e-21,1.239536e-15,1.239539e-15,2.481556e-05,30
2.050,9,fire,5,write,nan,nan,nan,nan,0
2.050,9,fire,5,fall,2.779229e-21,1.239705e-15,1.239708e-15,2.481894e-05,30
2.050,9,fire,6,rise,2.787724e-21,1.239707e-15,1.239710e-15,2.481897e-05,30
2.050,9,fire,6,write,nan,nan,nan,nan,0
2.050,9,fire,6,fall,4.090559e-20,1.239943e-14,1.239947e-14,2.482393e-05,30
2.050,9,fire,7,rise,4.156827e-21,1.239957e-15,1.239961e-15,2.482399e-05,30
2.050,9,fire,7,write,nan,nan,nan,nan,0
2.050,9,fire,7,fall,5.415567e-21,1.240258e-15,1.240263e-15,2.483002e-05,30
2.050,9,fire,8,rise,5.429533e-21,1.240261e-15,1.240267e-15,2.483009e-05,30
2.050,9,fire,8,write,nan,nan,nan,nan,0
2.050,9,fire,8,fall,6.783510e-21,1.240642e-15,1.240649e-15,2.483772e-05,30
2.050,9,fire,9,rise,6.796324e-21,1.240646e-15,1.240653e-15,2.483780e-05,30
2.050,9,fire,9,write,nan,nan,nan,nan,0
2.050,9,fire,9,fall,-2.798335e-16,5.643106e-16,2.844771e-16,3.017506e-08,30
2.050,9,burst_read,0,burst_read,nan,nan,nan,nan,0
2.050,9,erase,0,rise,3.567560e-16,2.850755e-18,3.596067e-16,4.962199e-09,30
2.050,9,erase,0,hold,3.985817e-15,1.685840e-17,4.002675e-15,1.309617e-11,40
2.050,9,erase,0,fall,-1.628705e-15,3.802609e-19,-1.628325e-15,1.009693e-08,31
2.050,9,relax,0,hold,-5.430345e-17,-2.357616e-18,-5.666107e-17,-3.427851e-14,70
2.050,10,fire,1,rise,2.798544e-16,5.552337e-16,8.350881e-16,2.462150e-05,30
2.050,10,fire,1,write,nan,nan,nan,nan,0
2.050,10,fire,1,fall,4.793339e-22,1.239090e-15,1.239090e-15,2.480660e-05,30
2.050,10,fire,2,rise,4.838121e-22,1.239090e-15,1.239091e-15,2.480661e-05,30
2.050,10,fire,2,write,nan,nan,nan,nan,0
2.050,10,fire,2,fall,9.459573e-21,1.239140e-14,1.239141e-14,2.480766e-05,30
2.050,10,fire,3,rise,9.694271e-22,1.239143e-15,1.239144e-15,2.480767e-05,30
2.050,10,fire,3,write,nan,nan,nan,nan,0
2.050,10,fire,3,fall,1.389208e-21,1.239221e-15,1.239222e-15,2.480923e-05,30
2.050,10,fire,4,rise,1.393250e-21,1.239222e-15,1.239223e-15,2.480925e-05,30
2.050,10,fire,4,write,nan,nan,nan,nan,0
2.050,10,fire,4,fall,1.791499e-21,1.239326e-15,1.239327e-15,2.481134e-05,30
2.050,10,fire,5,rise,1.795426e-21,1.239327e-15,1.239329e-15,2.481136e-05,30
2.050,10,fire,5,write,nan,nan,nan,nan,0
2.050,10,fire,5,fall,2.295808e-21,1.239458e-15,1.239460e-15,2.481398e-05,30
2.050,10,fire,6,rise,2.305324e-21,1.239459e-15,1.239461e-15,2.481401e-05,30
2.050,10,fire,6,write,nan,nan,nan,nan,0
2.050,10,fire,6,fall,3.486984e-21,1.239640e-15,1.239643e-15,2.481763e-05,30
2.050,10,fire,7,rise,3.498409e-21,1.239642e-15,1.239645e-15,2.481767e-05,30
2.050,10,fire,7,write,nan,nan,nan,nan,0
2.050,10,fire,7,fall,4.803011e-20,1.239900e-14,1.239905e-14,2.482312e-05,30
2.050,10,fire,8,rise,4.898299e-21,1.239916e-15,1.239921e-15,2.482318e-05,30
2.050,10,fire,8,write,nan,nan,nan,nan,0
2.050,10,fire,8,fall,6.584359e-21,1.240267e-15,1.240274e-15,2.483022e-05,30
2.050,10,fire,9,rise,6.600309e-21,1.240271e-15,1.240278e-15,2.483030e-05,30
2.050,10,fire,9,write,nan,nan,nan,nan,0
2.050,10,fire,9,fall,-2.797101e-16,5.633885e-16,2.836784e-16,3.017433e-08,30
2.050,10,burst_read,0,burst_read,nan,nan,nan,nan,0
2.050,10,erase,0,rise,3.567434e-16,2.850670e-18,3.595941e-16,4.962123e-09,30
2.050,10,erase,0,hold,3.996194e-15,1.690141e-17,4.013095e-15,1.312801e-11,40
2.050,10,erase,0,fall,-1.614502e-15,3.321804e-19,-1.614170e-15,1.009656e-08,31
2.050,10,relax,0,hold,-5.442866e-17,-2.369741e-18,-5.679840e-17,-3.431387e-14,70
2.050,11,fire,1,rise,2.798448e-16,5.551062e-16,8.349510e-16,2.462054e-05,30
2.050,11,fire,1,write,nan,nan,nan,nan,0
2.050,11,fire,1,fall,4.784232e-22,1.239042e-15,1.239042e-15,2.480564e-05,30
2.050,11,fire,2,rise,4.828925e-22,1.239042e-15,1.239042e-15,2.480565e-05,30
2.050,11,fire,2,write,nan,nan,nan,nan,0
2.050,11,fire,2,fall,9.248499e-22,1.239089e-15,1.239090e-15,2.480659e-05,30
2.050,11,fire,3,rise,9.291280e-22,1.239089e-15,1.239090e-15,2.480660e-05,30
2.050,11,fire,3,write,nan,nan,nan,nan,0
2.050,11,fire,3,fall,1.368328e-20,1.239168e-14,1.239170e-14,2.480826e-05,30
2.050,11,fire,4,rise,1.390505e-21,1.239173e-15,1.239175e-15,2.480828e-05,30
2.050,11,fire,4,write,nan,nan,nan,nan,0
2.050,11,fire,4,fall,1.788021e-21,1.239277e-15,1.239279e-15,2.481037e-05,30
2.050,11,fire,5,rise,1.791940e-21,1.239278e-15,1.239280e-15,2.481039e-05,30
2.050,11,fire,5,write,nan,nan,nan,nan,0
2.050,11,fire,5,fall,2.299648e-21,1.239409e-15,1.239411e-15,2.481301e-05,30
2.050,11,fire,6,rise,2.310347e-21,1.239411e-15,1.239413e-15,2.481304e-05,30
2.050,11,fire,6,write,nan,nan,nan,nan,0
2.050,11,fire,6,fall,3.494059e-21,1.239592e-15,1.239595e-15,2.481667e-05,30
2.050,11,fire,7,rise,3.505479e-21,1.239594e-15,1.239597e-15,2.481671e-05,30
2.050,11,fire,7,write,nan,nan,nan,nan,0
2.050,11,fire,7,fall,4.739431e-21,1.239840e-15,1.239845e-15,2.482166e-05,30
2.050,11,fire,8,rise,4.756789e-21,1.239843e-15,1.239848e-15,2.482171e-05,30
2.050,11,fire,8,write,nan,nan,nan,nan,0
2.050,11,fire,8,fall,6.529522e-20,1.240203e-14,1.240210e-14,2.482929e-05,30
2.050,11,fire,9,rise,6.617384e-21,1.240225e-15,1.240232e-15,2.482937e-05,30
2.050,11,fire,9,write,nan,nan,nan,nan,0
2.050,11,fire,9,fall,-2.796966e-16,5.632721e-16,2.835755e-16,3.017400e-08,30
2.050,11,burst_read,0,burst_read,nan,nan,nan,nan,0
2.050,11,erase,0,rise,3.567392e-16,2.850636e-18,3.595899e-16,4.962091e-09,30
2.050,11,erase,0,hold,4.006719e-15,1.694511e-17,4.023664e-15,1.316232e-11,40
2.050,11,erase,0,fall,-1.614496e-15,3.321621e-19,-1.614164e-15,1.009649e-08,31
2.050,11,relax,0,hold,-5.452557e-17,-2.379055e-18,-5.690463e-17,-3.434998e-14,70
2.050,12,fire,1,rise,2.798323e-16,5.549434e-16,8.347757e-16,2.461924e-05,30
2.050,12,fire,1,write,nan,nan,nan,nan,0
2.050,12,fire,1,fall,4.821094e-22,1.238977e-15,1.238977e-15,2.480434e-05,30
2.050,12,fire,2,rise,4.866146e-22,1.238977e-15,1.238977e-15,2.480435e-05,30
2.050,12,fire,2,write,nan,nan,nan,nan,0
2.050,12,fire,2,fall,9.321204e-22,1.239024e-15,1.239025e-15,2.480529e-05,30
2.050,12,fire,3,rise,9.364328e-22,1.239025e-15,1.239026e-15,2.480531e-05,30
2.050,12,fire,3,write,nan,nan,nan,nan,0
2.050,12,fire,3,fall,1.360737e-21,1.239100e-15,1.239102e-15,2.480682e-05,30
2.050,12,fire,4,rise,1.383224e-20,1.239105e-14,1.239107e-14,2.480700e-05,30
2.050,12,fire,4,write,nan,nan,nan,nan,0
2.050,12,fire,4,fall,1.780536e-20,1.239208e-14,1.239209e-14,2.480908e-05,30
2.050,12,fire,5,rise,1.802242e-21,1.239214e-15,1.239216e-15,2.480910e-05,30
2.050,12,fire,5,write,nan,nan,nan,nan,0
2.050,12,fire,5,fall,2.316165e-21,1.239345e-15,1.239348e-15,2.481173e-05,30
2.050,12,fire,6,rise,2.327141e-21,1.239347e-15,1.239349e-15,2.481176e-05,30
2.050,12,fire,6,write,nan,nan,nan,nan,0
2.050,12,fire,6,fall,3.515152e-21,1.239529e-15,1.239532e-15,2.481541e-05,30
2.050,12,fire,7,rise,3.526585e-21,1.239531e-15,1.239534e-15,2.481545e-05,30
2.050,12,fire,7,write,nan,nan,nan,nan,0
2.050,12,fire,7,fall,4.759778e-21,1.239779e-15,1.239783e-15,2.482042e-05,30
2.050,12,fire,8,rise,4.777074e-21,1.239781e-15,1.239786e-15,2.482048e-05,30
2.050,12,fire,8,write,nan,nan,nan,nan,0
2.050,12,fire,8,fall,6.471108e-21,1.240125e-15,1.240131e-15,2.482737e-05,30
2.050,12,fire,9,rise,6.487150e-21,1.240129e-15,1.240135e-15,2.482744e-05,30
2.050,12,fire,9,write,nan,nan,nan,nan,0
2.050,12,fire,9,fall,-2.796669e-16,5.574018e-15,5.294351e-15,3.017054e-09,30
2.050,12,burst_read,0,burst_read,nan,nan,nan,nan,0
2.050,12,erase,0,rise,3.567362e-16,2.850603e-18,3.595868e-16,4.962064e-09,30
2.050,12,erase,0,hold,4.016813e-15,1.698711e-17,4.033800e-15,1.319087e-11,40
2.050,12,erase,0,fall,-1.628853e-15,3.801563e-19,-1.628473e-15,1.009458e-08,31
2.050,12,relax,0,hold,-5.459257e-17,-2.386246e-18,-5.697882e-17,-3.458325e-14,70
2.050,13,fire,1,rise,2.798429e-16,5.550180e-16,8.348609e-16,2.462007e-05,30
2.050,13,fire,1,write,nan,nan,nan,nan,0
2.050,13,fire,1,fall,6.739410e-22,1.239027e-15,1.239027e-15,2.480534e-05,30
2.050,13,fire,2,rise,6.802607e-22,1.239027e-15,1.239028e-15,2.480535e-05,30
2.050,13,fire,2,write,nan,nan,nan,nan,0
2.050,13,fire,2,fall,1.303866e-21,1.239098e-15,1.239099e-15,2.480677e-05,30
2.050,13,fire,3,rise,1.309890e-21,1.239099e-15,1.239100e-15,2.480679e-05,30
2.050,13,fire,3,write,nan,nan,nan,nan,0
2.050,13,fire,3,fall,1.901338e-21,1.239212e-15,1.239214e-15,2.480906e-05,30
2.050,13,fire,4,rise,1.907023e-21,1.239213e-15,1.239215e-15,2.480909e-05,30
2.050,13,fire,4,write,nan,nan,nan,nan,0
2.050,13,fire,4,fall,2.464248e-21,1.239367e-15,1.239369e-15,2.481216e-05,30
2.050,13,fire,5,rise,2.469674e-21,1.239368e-15,1.239371e-15,2.481220e-05,30
2.050,13,fire,5,write,nan,nan,nan,nan,0
2.050,13,fire,5,fall,3.136412e-20,1.239570e-14,1.239573e-14,2.481643e-05,30
2.050,13,fire,6,rise,3.198759e-21,1.239582e-15,1.239585e-15,2.481648e-05,30
2.050,13,fire,6,write,nan,nan,nan,nan,0
2.050,13,fire,6,fall,4.517508e-21,1.239840e-15,1.239845e-15,2.482165e-05,30
2.050,13,fire,7,rise,4.530181e-21,1.239843e-15,1.239848e-15,2.482171e-05,30
2.050,13,fire,7,write,nan,nan,nan,nan,0
2.050,13,fire,7,fall,5.771354e-21,1.240175e-15,1.240181e-15,2.482837e-05,30
2.050,13,fire,8,rise,5.783185e-21,1.240179e-15,1.240185e-15,2.482845e-05,30
2.050,13,fire,8,write,nan,nan,nan,nan,0
2.050,13,fire,8,fall,6.926902e-21,1.240580e-15,1.240587e-15,2.483648e-05,30
2.050,13,fire,9,rise,6.937727e-21,1.240584e-15,1.240591e-15,2.483656e-05,30
2.050,13,fire,9,write,nan,nan,nan,nan,0
2.050,13,fire,9,fall,-2.798115e-16,5.640681e-16,2.842566e-16,3.017583e-08,30
2.050,13,burst_read,0,burst_read,nan,nan,nan,nan,0
2.050,13,erase,0,rise,3.567616e-16,2.850818e-18,3.596124e-16,4.962273e-09,30
2.050,13,erase,0,hold,4.027795e-15,1.703269e-17,4.044828e-15,1.323260e-11,40
2.050,13,erase,0,fall,-1.614424e-15,3.319104e-19,-1.614092e-15,1.009520e-08,31
2.050,13,relax,0,hold,-5.469150e-17,-2.394180e-18,-5.708568e-17,-3.441777e-14,70
2.050,14,fire,1,rise,2.798108e-16,5.546646e-16,8.344754e-16,2.461690e-05,30
2.050,14,fire,1,write,nan,nan,nan,nan,0
2.050,14,fire,1,fall,4.822063e-22,1.238860e-15,1.238861e-15,2.480201e-05,30
2.050,14,fire,2,rise,4.867126e-22,1.238860e-15,1.238861e-15,2.480201e-05,30
2.050,14,fire,2,write,nan,nan,nan,nan,0
2.050,14,fire,2,fall,9.323118e-22,1.238908e-15,1.238909e-15,2.480296e-05,30
2.050,14,fire,3,rise,9.366250e-22,1.238908e-15,1.238909e-15,2.480297e-05,30
2.050,14,fire,3,write,nan,nan,nan,nan,0
2.050,14,fire,3,fall,1.361004e-21,1.238984e-15,1.238985e-15,2.480449e-05,30
2.050,14,fire,4,rise,1.365091e-21,1.238985e-15,1.238986e-15,2.480451e-05,30
2.050,14,fire,4,write,nan,nan,nan,nan,0
2.050,14,fire,4,fall,1.766996e-21,1.239087e-15,1.239089e-15,2.480656e-05,30
2.050,14,fire,5,rise,1.770943e-21,1.239088e-15,1.239090e-15,2.480659e-05,30
2.050,14,fire,5,write,nan,nan,nan,nan,0
2.050,14,fire,5,fall,2.255425e-21,1.239218e-15,1.239220e-15,2.480918e-05,30
2.050,14,fire,6,rise,2.262584e-21,1.239219e-15,1.239221e-15,2.480920e-05,30
2.050,14,fire,6,write,nan,nan,nan,nan,0
