timestep,ALIF0,ALIF1,ALIF2,ALIF3,ALIF4
218,0.33710757,0.0,0.0,1.8697113,0.10740791
219,0.33677062,0.0,0.0,1.8678424,0.10730056
220,0.336434,0.0,0.0,1.8659755,0.107193306
221,0.33609775,0.0,0.0,1.8641105,0.10708617
222,0.33576182,0.0,0.0,1.8622472,0.2236824
223,0.45212948,0.0,0.0,1.8603859,0.22345883
224,0.45167756,0.0,0.0,1.8585265,0.22323547
225,0.45122612,0.0,0.0,1.8566688,0.22301234
226,0.45077512,0.0,0.0,1.8548131,0.22278944
227,0.45032457,0.0,0.0,1.8529592,0.22256675
228,0.44987446,0.0,0.116703264,1.8511071,0.2223443
229,0.4494248,0.0,0.11658662,1.8492569,0.22212206
230,0.4489756,0.0,0.11647009,1.8474085,0.22190005
231,0.5652301,0.0,0.116353676,1.845562,0.22167826
232,0.56466514,0.0,0.11623738,1.8437173,0.22145669
233,0.56410074,0.0,0.1161212,1.8418745,0.22123535
234,0.56353694,0.0,0.11600514,1.8400335,0.22101422
235,0.5629737,0.0,0.11588919,1.8381944,0.2207933
236,0.56241095,0.0,0.11577336,1.8363571,0.22057262
237,0.5618488,0.0,0.11565764,1.8345217,0.22035216
238,0.5612872,0.0,0.11554204,1.832688,0.22013192
239,0.5607262,0.0,0.115426555,1.8308562,0.21991189
240,0.56016576,0.0,0.11531118,1.8290262,0.21969208
241,0.5596059,0.0,0.11519593,1.8271981,0.2194725
242,0.55904657,0.0,0.11508079,1.8253719,0.21925314
243,0.67519104,0.0,0.11496577,1.8235474,0.21903399
244,0.6745162,0.0,0.11485086,1.8217247,0.33551833
245,0.673842,0.0,0.114736065,1.8199039,0.33518296
246,0.6731685,0.0,0.114621386,1.8180848,0.33484796
247,0.67249566,0.0,0.11450682,1.8162676,0.33451328
248,0.6718235,0.0,0.11439237,1.8144523,0.33417892
249,0.671152,0.0,0.11427803,1.8126388,0.3338449
250,0.67048115,0.0,0.11416381,1.810827,0.33351123
251,0.669811,0.0,0.1140497,1.8090171,0.3331779
252,0.66914153,0.0,0.11393571,1.8072089,0.33284488
253,0.6684727,0.0,0.11382183,1.8054025,0.44921547
254,0.66780454,0.0,0.113708064,1.803598,0.44876647
255,0.6671371,0.0,0.11359441,1.8017954,0.44831792
256,0.6664703,0.0,0.11348087,1.7999945,0.4478698
257,0.66580415,0.0,0.23007071,1.7981954,0.44742215
258,0.66513866,0.0,0.22984076,1.796398,0.44697493
259,0.66447383,0.0,0.22961102,1.7946025,0.44652817
260,0.66380966,0.0,0.22938153,1.7928088,0.44608185
261,0.6631462,0.0,0.22915226,1.7910168,0.44563597
262,0.6624834,0.0,0.22892322,1.7892267,0.44519055
263,0.66182125,0.0,0.22869441,1.7874383,0.44474557
264,0.66115975,0.0,0.22846583,1.7856517,0.44430104
265,0.6604989,0.0,0.22823747,1.7838669,0.5605602
266,0.65983874,0.0,0.22800934,1.7820839,0.55999994
267,0.6591792,0.0,0.22778144,1.7803026,0.5594402
268,0.65852034,0.0,0.22755377,1.7785232,0.55888104
269,0.6578621,0.0,0.22732633,1.7767456,0.5583224
270,0.65720457,0.0,0.3438024,1.7749697,0.55776435
271,0.65654767,0.0,0.34345877,1.7731956,0.55720687
272,0.6558914,0.0,0.34311548,1.7714233,0.5566499
273,0.6552358,0.0,0.34277254,1.7696528,0.5560936
274,0.6545809,0.0,0.34242994,1.767884,0.55553776
275,0.6539266,0.0,0.3420877,1.766117,0.5549825
276,0.653273,0.0,0.34174576,1.7643517,0.55442774
277,0.65262,0.0,0.3414042,1.7625883,0.5538736
278,0.6519677,0.0,0.34106296,1.7608266,0.55332
279,0.65131605,0.0,0.34072205,1.7590666,0.5527669
280,0.65066504,0.0,0.3403815,1.7573084,0.55221444
281,0.6500147,0.0,0.34004128,1.7555519,0.5516625
282,0.649365,0.0,0.3397014,1.7537973,0.5511111
283,0.648716,0.0,0.33936188,1.7520443,0.55056024
284,0.6480676,0.0,0.33902267,1.7502931,0.55000997
285,0.64741987,0.0,0.3386838,1.7485437,0.54946023
286,0.64677274,0.0,0.3383453,1.746796,0.54891104
287,0.6461263,0.0,0.33800712,1.7450501,0.5483624
288,0.64548045,0.0,0.33766928,1.7433059,0.5478143
289,0.6448353,0.0,0.33733177,1.7415634,0.5472668
290,0.6441908,0.0,0.33699462,1.7398227,0.5467198
291,0.64354694,0.0,0.3366578,1.7380837,0.54617333
292,0.6429037,0.0,0.3363213,1.7363465,0.5456274
293,0.6422611,0.0,0.33598512,1.734611,0.54508203
294,0.64161915,0.0,0.3356493,1.7328773,0.54453725
295,0.64097786,0.0,0.33531383,1.7311453,0.543993
296,0.64033717,0.0,0.33497867,1.8419818,0.5434493
297,0.63969713,0.0,0.33464384,1.8401407,0.5429061
298,0.63905776,0.0,0.33430937,1.8383014,0.54236346
299,0.63841903,0.0,0.33397523,1.836464,0.54182136
300,0.6377809,0.0,0.3336414,1.8346285,0.5412798
301,0.63714343,0.0,0.33330792,1.8327948,0.54073876
302,0.6365066,0.0,0.3329748,1.8309629,0.54019827
303,0.6358704,0.0,0.332642,1.8291328,0.5396583
304,0.63523483,0.0,0.3323095,1.8273046,0.5391189
305,0.6345999,0.0,0.33197737,1.9369292,0.53858006
306,0.6339656,0.0,0.33164555,1.9349933,0.5380418
307,0.63333195,0.0,0.33131406,1.9330592,0.537504
308,0.63269895,0.0,0.3309829,1.9311271,0.5369668
309,0.63206655,0.0,0.33065206,1.9291968,0.5364301
310,0.6314348,0.0,0.33032158,1.9272686,0.535894
311,0.63080364,0.0,0.32999143,2.0354922,0.53535837
312,0.63017315,0.0,0.3296616,2.0334578,0.5348233
313,0.6295433,0.0,0.3293321,2.0314252,0.53428876
314,0.62891406,0.0,0.32900295,2.0293949,0.53375477
315,0.62828547,0.0,0.3286741,2.0273664,0.53322124
316,0.6276575,0.0,0.3283456,2.02534,0.53268826
317,0.62703013,0.0,0.3280174,2.0233157,0.5321558
318,0.6264034,0.0,0.32768956,2.0212934,0.5316239
319,0.6257773,0.0,0.32736203,2.019273,0.5310925
320,0.6251518,0.0,0.32703483,2.1260803,0.5305617
321,0.624527,0.0,0.32670796,2.1239552,0.5300314
322,0.62390274,0.0,0.32638142,2.1218324,0.5295016
323,0.62327915,0.0,0.3260552,2.1197116,0.5289724
324,0.62265617,0.0,0.3257293,2.117593,0.5284437
325,0.62203383,0.0,0.32540375,2.1154766,0.52791554
326,0.6214121,0.0,0.32507852,2.113362,0.52738786
327,0.7374943,0.0,0.3247536,2.1112497,0.5268607
328,0.73675716,0.0,0.324429,2.1091394,0.5263341
329,0.73602074,0.0,0.32410473,2.1070313,0.52580804
330,0.7352851,0.0,0.32378078,2.1049254,0.5252825
331,0.7345502,0.0,0.32345715,2.1028216,0.5247575
332,0.73381597,0.0,0.32313386,2.1007197,0.524233
333,0.73308253,0.0,0.3228109,2.09862,0.523709
334,0.7323498,0.0,0.32248825,2.0965223,0.52318555
335,0.7316178,0.0,0.3221659,2.0944269,0.52266264
336,0.7308866,0.0,0.3218439,2.0923336,0.5221402
337,0.73015606,0.0,0.3215222,2.0902421,0.5216183
338,0.72942626,0.0,0.32120085,2.088153,0.52109694
339,0.7286972,0.0,0.32087982,2.0860658,0.5205761
340,0.7279688,0.0,0.32055908,2.0839808,0.5200558
341,0.8439445,0.0,0.32023868,2.0818977,0.51953596
342,0.84310097,0.0,0.3199186,2.0798168,0.5190167
343,0.8422583,0.0,0.31959885,2.077738,0.51849794
344,0.8414164,0.0,0.3192794,2.0756614,0.5179797
345,0.8405754,0.0,0.31896028,2.0735867,0.51746196
346,0.8397352,0.0,0.31864148,2.0715141,0.51694477
347,0.83889586,0.0,0.318323,2.0694437,0.51642805
348,0.8380574,0.0,0.31800482,2.0673752,0.5159119
349,0.8372198,0.0,0.31768698,2.0653088,0.51539624
350,0.95308626,0.0,0.31736943,2.0632446,0.5148811
351,0.95213366,0.0,0.31705222,2.0611823,0.51436645
352,0.951182,0.0,0.31673533,2.059122,0.51385236
353,0.9502313,0.0,0.31641874,2.057064,0.51333874
354,0.9492816,0.0,0.31610247,2.055008,0.51282567
355,0.9483327,0.0,0.31578654,2.052954,0.51231307
356,0.94738483,0.0,0.3154709,2.0509021,0.511801
357,0.9464379,0.0,0.3151556,2.0488522,0.5112895
358,0.9454919,0.0,0.31484058,2.0468044,0.5107784
359,0.9445469,0.0,0.3145259,2.0447586,0.5102679
360,0.9436028,0.0,0.31421152,2.0427148,0.5097579
361,0.9426597,0.0,0.31389746,2.040673,0.5092484
362,0.9417175,0.0,0.31358373,2.0386333,0.50873935
363,0.9407762,0.0,0.3132703,2.0365958,0.50823087
364,0.9398359,0.0,0.3129572,2.0345602,0.50772285
365,0.93889654,0.0,0.3126444,2.0325267,0.5072154
366,0.9379581,0.0,0.31233191,2.0304952,0.50670844
367,0.9370206,0.0,0.31201974,2.0284657,0.506202
368,0.93608403,0.0,0.31170785,2.0264382,0.505696
369,0.9351484,0.0,0.3113963,2.0244129,0.50519055
370,0.9342137,0.0,0.31108505,2.0223894,0.5046856
371,0.93327993,0.0,0.31077412,2.020368,0.50418115
372,0.9323471,0.0,0.3104635,2.0183487,0.5036772
373,0.9314152,0.0,0.3101532,2.0163314,0.50317377
374,0.93048424,0.0,0.30984318,2.014316,0.5026708
375,0.9295542,0.0,0.30953348,2.0123026,0.5021684
376,0.9286251,0.0,0.3092241,2.0102913,0.5016665
377,0.92769694,0.0,0.30891502,2.008282,0.5011651
378,0.9267697,0.0,0.30860627,2.0062747,0.5006642
379,0.92584336,0.0,0.3082978,2.0042694,0.50016373
380,0.924918,0.0,0.30798966,2.0022662,0.49966383
381,0.9239935,0.0,0.30768183,2.000265,0.4991644
382,0.92307,0.0,0.3073743,1.9982656,0.49866548
383,0.9221474,0.0,0.30706707,1.9962684,0.49816707
384,0.9212257,0.0,0.30676016,1.9942731,0.49766913
385,0.92030495,0.0,0.30645356,2.1014771,0.4971717
386,0.9193851,0.0,0.30614725,2.0993767,0.49667478
387,0.91846615,0.0,0.30584124,2.0972784,0.49617836
388,0.9175481,0.0,0.30553555,2.0951822,0.49568242
389,0.91663104,0.0,0.30523017,2.093088,0.49518698
390,0.91571486,0.0,0.30492508,2.0909958,0.49469203
391,0.9147996,0.0,0.3046203,2.0889058,0.49419758
392,0.91388524,0.0,0.30431584,2.086818,0.49370363
393,0.9129718,0.0,0.30401167,2.1925077,0.49321017
394,0.91205925,0.0,0.3037078,2.1903162,0.4927172
395,0.91114765,0.0,0.30340424,2.188127,0.49222472
396,0.91023695,0.0,0.30310097,2.18594,0.49173275
397,0.90932715,0.0,0.30279803,2.1837552,0.49124125
398,0.90841824,0.0,0.3024954,2.1815724,0.49075025
399,0.9075103,0.0,0.30219305,2.1793919,0.49025974
400,0.9066032,0.0,0.301891,2.1772134,0.48976973
401,0.90569705,0.0,0.30158925,2.1750374,0.4892802
402,0.9047918,0.0,0.3012878,2.1728635,0.48879117
403,0.90388745,0.0,0.30098665,2.1706917,0.48830262
404,0.902984,0.0,0.30068582,2.1685221,0.48781455
405,0.9020815,0.0,0.3003853,2.2727723,0.48732698
406,0.90117985,0.0,0.30008507,2.2705007,0.4868399
407,0.9002791,0.0,0.29978514,2.2682312,0.48635328
408,0.89937925,0.0,0.2994855,2.265964,0.48586717
409,0.8984803,0.0,0.29918617,2.2636993,0.48538154
410,0.89758223,0.0,0.29888713,2.2614367,0.4848964
411,0.89668506,0.0,0.2985884,2.2591763,0.48441175
412,0.8957888,0.0,0.29828995,2.2569182,0.48392758
413,0.89489347,0.0,0.2979918,2.2546623,0.4834439
414,0.89399904,0.0,0.29769397,2.3572907,0.48296067
415,0.8931055,0.0,0.29739642,2.3549347,0.48247793
416,0.89221287,0.0,0.29709917,2.352581,0.4819957
417,0.89132106,0.0,0.29680222,2.3502295,0.48151395
418,0.89043015,0.0,0.29650557,2.3478804,0.48103267
419,0.88954014,0.0,0.29620922,2.3455336,0.48055187
420,0.888651,0.0,0.29591316,2.3431892,0.48007154
421,0.8877628,0.0,0.2956174,2.3408473,0.4795917
422,0.88687545,0.0,0.29532194,2.3385077,0.47911233
423,0.885989,0.0,0.29502675,2.4394548,0.47863346
424,0.88510346,0.0,0.29473186,2.4370165,0.47815508
425,0.8842188,0.0,0.29443726,2.4345806,0.47767717
426,0.88333505,0.0,0.29414296,2.4321473,0.47719973
427,0.88245213,0.0,0.29384896,2.4297163,0.47672278
428,0.8815701,0.0,0.29355526,2.4272878,0.4762463
429,0.88068897,0.0,0.29326186,2.4248617,0.4757703
430,0.8798087,0.0,0.29296875,2.422438,0.47529477
431,0.8789293,0.0,0.2926759,2.4200168,0.47481972
432,0.8780508,0.0,0.29238337,2.417598,0.47434512
433,0.8771732,0.0,0.29209113,2.4151816,0.473871
434,0.87629646,0.0,0.2917992,2.4127676,0.47339734
435,0.8754206,0.0,0.29150754,2.410356,0.47292417
436,0.8745456,0.0,0.29121616,2.4079468,0.47245148
437,0.8736715,0.0,0.2909251,2.40554,0.47197926
438,0.8727982,0.0,0.2906343,2.4031355,0.47150752
439,0.87192583,0.0,0.29034382,2.4007335,0.47103626
440,0.87105435,0.0,0.2900536,2.398334,0.47056544
441,0.986887,0.0,0.2897637,2.395937,0.4700951
442,0.9859006,0.0,0.28947407,2.3935423,0.46962523
443,0.98491514,0.0,0.28918475,2.39115,0.46915585
444,0.9839307,0.0,0.2888957,2.38876,0.4686869
445,0.98294723,0.0,0.28860694,2.3863726,0.46821845
446,0.98196477,0.0,0.40502176,2.3839874,0.46775046
447,0.98098326,0.0,0.40461692,2.3816047,0.46728295
448,0.98000276,0.0,0.4042125,2.3792243,0.4668159
449,0.9790232,0.0,0.4038085,2.3768463,0.4663493
450,0.9780447,0.0,0.4034049,2.3744707,0.4658832
451,0.9770671,0.0,0.4030017,2.3720975,0.46541753
452,1.0927937,0.0,0.4025989,2.3697267,0.46495235
453,1.0917014,0.0,0.4021965,2.3673582,0.4644876
454,1.0906103,0.0,0.4017945,2.364992,0.46402335
455,1.0895202,0.0,0.4013929,2.362628,0.46355957
456,1.0884312,0.0,0.4009917,2.3602664,0.46309623
457,1.0873433,0.0,0.40059093,2.3579073,0.46263337
458,1.0862565,0.0,0.40019053,2.3555505,0.46217096
459,1.0851707,0.0,0.5164938,2.3531961,0.5784123
460,1.0840861,0.0,0.51597756,2.3508441,0.5778342
461,1.0830024,0.0,0.51546186,2.3484945,0.5772566
462,1.08192,0.0,0.51494664,2.3461473,0.57667965
463,1.0808387,0.0,0.51443195,2.3438022,0.57610327
464,1.0797584,0.0,0.51391774,2.3414595,0.5755274
465,1.0786792,0.0,0.5134041,2.3391192,0.5749522
466,1.0776011,0.0,0.51289093,2.3367813,0.57437754
467,1.076524,0.0,0.5123783,2.3344457,0.5738034
468,1.075448,0.0,0.51186615,2.3321123,0.5732299
469,1.0743731,0.0,0.51135457,2.3297813,0.572657
470,1.0732993,0.0,0.51084346,2.3274527,0.5720846
471,1.0722265,0.0,0.5103329,2.3251264,0.5715128
472,1.0711548,0.0,0.5098228,2.3228023,0.57094157
473,1.0700842,0.0,0.5093132,2.3204806,0.5703709
474,1.0690147,0.0,0.50880414,2.3181612,0.5698008
475,1.0679462,0.0,0.62499887,2.3158443,0.5692313
476,1.0668788,0.0,0.62437415,2.3135295,0.56866235
477,1.0658125,0.0,0.6237501,2.311217,0.56809396
478,1.0647472,0.0,0.6231266,2.308907,0.56752616
479,1.063683,0.0,0.6225038,2.3065991,0.6836622
480,1.0626199,0.0,0.6218816,2.3042936,0.68297887
481,1.0615578,0.0,0.62126005,2.3019905,0.6822962
482,1.0604967,0.0,0.6206391,2.2996895,0.6816143
483,1.0594367,0.0,0.6200188,2.297391,0.680933
484,1.0583777,0.0,0.73610234,2.2950947,0.6802524
485,1.0573199,0.0,0.7353666,2.2928007,0.67957246
486,1.0562631,0.0,0.7346316,2.290509,0.6788932
487,1.0552074,0.0,0.7338973,2.2882197,0.67821467
488,1.0541527,0.0,0.7331638,2.2859325,0.6775368
489,1.053099,0.0,0.732431,2.2836478,0.67685956
490,1.0520464,0.0,0.73169893,2.2813652,0.67618304
491,1.0509949,0.0,0.7309676,2.279085,0.6755072
492,1.0499444,0.0,0.73023695,2.276807,0.674832
493,1.048895,0.0,0.7295071,2.2745314,0.6741575
494,1.0478467,0.0,0.72877795,2.272258,0.67348367
495,1.0467993,0.0,0.7280495,2.2699869,0.6728105
496,1.045753,0.0,0.7273218,2.267718,0.67213804
497,1.0447078,0.0,0.72659487,2.2654514,0.67146623
498,1.0436636,0.0,0.72586864,2.2631872,0.6707951
499,1.0426204,0.0,0.72514313,2.260925,0.6701246
500,1.0415783,0.0,0.72441834,2.2586653,0.6694548
501,1.0405372,0.0,0.72369426,2.2564077,0.6687857
502,1.0394973,0.0,0.7229709,2.2541525,0.6681172
503,1.0384582,0.0,0.7222483,2.2518995,0.6674494
504,1.0374203,0.0,0.72152644,2.2496486,0.6667823
505,1.0363834,0.0,0.7208053,2.2474,0.6661159
506,1.0353475,0.0,0.72008485,2.2451537,0.6654501
507,1.0343126,0.0,0.7193651,2.2429097,0.66478497
508,1.0332788,0.0,0.7186461,2.2406678,0.6641205
509,1.032246,0.0,0.7179278,2.2384284,0.6634567
510,1.0312142,0.0,0.71721023,2.236191,0.6627935
511,1.0301836,0.0,0.71649337,2.2339559,0.6621311
512,1.0291538,0.0,0.7157772,2.231723,0.6614693
513,1.0281252,0.0,0.7150618,2.2294924,0.66080815
514,1.0270976,0.0,0.71434706,2.227264,0.66014767
515,1.026071,0.0,0.71363306,2.2250378,0.65948784
516,1.0250454,0.0,0.7129198,2.2228138,0.6588287
517,1.0240209,0.0,0.7122072,2.220592,0.65817016
518,1.0229974,0.0,0.71149534,2.2183726,0.6575123
519,1.0219749,0.0,0.7107842,2.2161553,0.6568551
520,1.0209534,0.0,0.71007377,2.2139401,0.65619856
521,1.019933,0.0,0.70936406,2.2117274,0.6555427
522,1.0189135,0.0,0.70865506,2.2095168,0.65488744
523,1.0178951,0.0,0.7079468,2.2073083,0.65423286
524,1.0168777,0.0,0.70723915,2.3108413,0.65357894
525,1.0158613,0.0,0.70653224,2.3085315,0.65292567
526,1.014846,0.0,0.70582604,2.306224,0.65227306
527,1.0138316,0.0,0.70512056,2.303919,0.6516211
528,1.0128183,0.0,0.7044158,2.3016162,0.7676731
529,1.011806,0.0,0.70371175,2.2993157,0.7669058
530,1.0107948,0.0,0.70300835,2.2970176,0.76613927
531,1.0097845,0.0,0.7023057,2.2947216,0.7653735
532,1.0087751,0.0,0.7016037,2.3965595,0.7646085
533,1.0077668,0.0,0.70090246,2.394164,0.76384425
534,1.0067595,0.0,0.7002019,2.391771,0.7630808
535,1.0057533,0.0,0.69950205,2.3893805,0.7623181
536,1.004748,0.0,0.6988029,2.3869922,0.76155615
537,1.0037438,0.0,0.69810444,2.3846064,0.76079494
538,1.0027405,0.0,0.69740665,2.382223,0.7600345
539,1.0017383,0.0,0.6967096,2.4822536,0.75927484
540,1.0007371,0.0,0.6960132,2.4797726,0.75851595
541,0.99973685,0.0,0.69531757,2.477294,0.7577578
542,0.9987376,0.0,0.6946226,2.474818,0.7570004
543,0.9977393,0.0,0.6939283,2.4723444,0.75624377
544,0.99674207,0.0,0.69323474,2.4698732,0.7554879
545,0.99574584,0.0,0.69254184,2.4674046,0.7547328
546,0.99475056,0.0,0.69184965,2.4649384,0.75397843
547,0.9937563,0.0,0.6911581,2.4624746,0.75322485
548,0.99276304,0.0,0.6904673,2.4600134,0.752472
549,0.99177074,0.0,0.6897772,2.4575546,0.7517199
550,0.99077946,0.0,0.68908775,2.4550982,0.7509685
551,0.9897892,0.0,0.688399,2.4526443,0.7502179
552,0.98879987,0.0,0.68771094,2.450193,0.7494681
553,0.98781157,0.0,0.6870236,2.447744,0.748719
554,0.9868242,0.0,0.6863369,2.4452972,0.74797064
555,0.9858379,0.0,0.6856509,2.4428532,0.747223
556,1.1015546,0.0,0.68496555,2.4404116,0.7464762
557,1.1004536,0.0,0.68428093,2.4379723,0.74573004
558,1.0993537,0.0,0.68359697,2.4355354,0.7449847
559,1.0982548,0.0,0.6829137,2.4331012,0.74424005
560,1.0971571,0.0,0.6822311,2.4306693,0.7434962
561,1.0960605,0.0,0.68154925,2.4282398,0.742753
562,1.094965,0.0,0.680868,2.4258127,0.74201065
563,1.2104667,0.0,0.6801875,2.423388,0.741269
564,1.2092569,0.0,0.6795077,2.420966,0.7405281
565,1.2080482,0.0,0.6788285,2.4185462,0.73978794
566,1.2068408,0.0,0.67815,2.4161289,0.7390485
567,1.2056345,0.0,0.6774722,2.413714,0.7383098
568,1.2044294,0.0,0.676795,2.4113014,0.73757184
569,1.3195434,0.0,0.67611855,2.4088912,0.73683465
570,1.3182244,0.0,0.67544276,2.4064834,0.7360982
571,1.3169068,0.0,0.6747677,2.404078,0.7353624
572,1.3155905,0.0,0.67409325,2.4016752,0.7346274
573,1.3142755,0.0,0.6734195,2.3992748,0.73389316
574,1.3129618,0.0,0.67274636,2.3968768,0.7331596
575,1.3116494,0.0,0.67207396,2.3944812,0.7324268
576,1.4262164,0.0,0.6714022,2.392088,0.73169476
577,1.4247909,0.0,0.6707311,2.389697,0.7309634
578,1.4233668,0.0,0.67006075,2.3873086,0.7302328
579,1.4219441,0.0,0.66939104,2.3849225,0.7295029
580,1.4205229,0.0,0.668722,2.3825388,0.7287738
581,1.4191031,0.0,0.66805357,2.3801575,0.72804534
582,1.4176848,0.0,0.6673858,2.3777785,0.72731763
583,1.4162678,0.0,0.6667188,2.375402,0.7265907
584,1.4148521,0.0,0.6660524,2.3730278,0.72586447
585,1.413438,0.0,0.6653867,2.370656,0.72513896
586,1.4120252,0.0,0.6647216,2.3682866,0.72441417
587,1.4106139,0.0,0.78076047,2.3659196,0.7236901
588,1.5245291,0.0,0.77998006,2.3635547,0.72296673
589,1.5230054,0.0,0.7792005,2.3611922,0.72224414
590,1.5214831,0.0,0.7784217,2.3588321,0.7215223
591,1.5199623,0.0,0.7776437,2.3564744,0.7208011
592,1.5184431,0.0,0.77686644,2.354119,0.7200807
593,1.5169255,0.0,0.77608997,2.351766,0.71936095
594,1.5154092,0.0,0.7753143,2.3494155,0.8353452
595,1.5138946,0.0,0.77453935,2.3470674,0.83451027
596,1.5123814,0.0,0.7737652,2.3447216,0.83367616
597,1.5108697,0.0,0.77299184,2.342378,0.8328429
598,1.5093596,0.0,0.8889225,2.3400366,0.83201045
599,1.507851,0.0,0.88803405,2.3376977,0.83117884
600,1.5063438,0.0,0.8871465,2.3353612,0.8303481
601,1.5048382,0.0,0.88625973,2.3330271,0.82951814
602,1.5033342,0.0,0.8853739,2.3306952,0.82868904
603,1.5018315,0.0,0.88448894,2.3283656,0.8278608
604,1.5003304,0.0,0.8836049,2.3260384,0.82703334
605,1.4988308,0.0,0.8827217,2.3237135,0.8262067
606,1.4973327,0.0,0.88183945,2.3213909,0.82538086
607,1.4958361,0.0,0.880958,2.3190706,0.8245559
608,1.494341,0.0,0.99678075,2.3167527,0.8237317
609,1.4928474,0.0,0.99578446,2.3144372,0.8229084
610,1.4913553,0.0,0.9947892,2.3121238,0.8220859
611,1.4898647,0.0,0.99379486,2.3098128,0.8212642
612,1.4883755,0.0,0.99280155,2.3075042,0.82044333
613,1.4868879,0.0,0.99180925,2.3051977,0.8196233
614,1.4854017,0.0,0.9908179,2.3028936,0.8188041
615,1.4839171,0.0,0.9898276,2.300592,0.81798565
616,1.4824339,0.0,0.98883826,2.2982924,0.81716806
617,1.4809523,0.0,0.9878499,2.2959952,0.8163513
618,1.479472,0.0,0.98686254,2.2937005,0.81553537
619,1.4779932,0.0,0.98587614,2.2914078,0.8147202
620,1.476516,0.0,0.98489076,2.2891176,0.8139059
621,1.4750402,0.0,0.9839063,2.2868295,0.8130924
622,1.4735659,0.0,0.9829229,2.2845438,0.8122797
623,1.4720931,0.0,0.98194045,2.2822604,0.8114678
624,1.4706217,0.0,0.980959,2.2799792,0.8106567
625,1.4691519,0.0,0.9799785,2.2777004,0.80984646
626,1.4676834,0.0,0.978999,2.2754238,0.809037
627,1.4662164,0.0,0.9780205,2.2731495,0.8082284
628,1.464751,0.0,0.977043,2.2708774,0.80742055
629,1.463287,0.0,0.9760664,2.2686076,0.8066135
630,1.4618244,0.0,0.9750908,2.26634,0.8058073
631,1.4603633,0.0,0.9741162,2.2640748,0.80500185
632,1.4589037,0.0,0.97314256,2.2618117,0.80419725
633,1.4574455,0.0,0.9721699,2.259551,0.8033934
634,1.4559888,0.0,0.9711982,2.2572925,0.8025904
635,1.4545335,0.0,0.9702275,2.2550364,0.8017882
636,1.4530796,0.0,0.9692577,2.2527823,0.8009868
637,1.4516273,0.0,0.96828896,2.2505307,0.8001862
638,1.4501764,0.0,0.96732116,2.2482812,0.79938644
639,1.4487269,0.0,0.9663543,2.2460341,0.79858744
640,1.4472789,0.0,0.9653884,2.2437892,0.7977892
641,1.4458323,0.0,0.9644235,2.2415464,0.7969918
642,1.4443871,0.0,0.96345955,2.239306,0.7961952
643,1.4429435,0.0,0.9624966,2.2370677,0.7953994
644,1.4415013,0.0,0.96153456,2.2348318,0.7946044
645,1.4400605,0.0,0.9605735,2.232598,0.7938102
646,1.4386212,0.0,0.9596134,2.2303665,0.7930168
647,1.4371833,0.0,0.9586542,2.2281373,0.79222417
648,1.4357468,0.0,0.957696,2.2259102,0.7914323
649,1.4343117,0.0,0.95673877,2.3290915,0.79064125
650,1.4328781,0.0,0.9557825,2.3267636,0.789851
651,1.431446,0.0,0.95482713,2.324438,0.78906155
652,1.4300152,0.0,0.9538728,2.3221147,0.78827286
653,1.4285859,0.0,0.9529194,2.3197937,0.78748494
654,1.427158,0.0,0.95196694,2.317475,0.78669786
655,1.4257315,0.0,0.9510154,2.3151588,0.78591156
656,1.4243065,0.0,0.95006484,2.3128448,0.78512603
657,1.4228829,0.0,0.9491152,2.310533,0.7843413
658,1.4214607,0.0,0.94816655,2.4120526,0.7835573
659,1.42004,0.0,0.94721884,2.4096417,0.78277415
660,1.4186207,0.0,0.9462721,2.4072332,0.7819918
661,1.4172028,0.0,0.94532627,2.404827,0.7812102
662,1.4157863,0.0,0.9443814,2.4024234,0.78042936
663,1.4143711,0.0,0.9434375,2.400022,0.7796493
664,1.4129574,0.0,0.9424945,2.3976233,0.77887005
665,1.4115452,0.0,0.94155246,2.395227,0.77809155
666,1.4101343,0.0,0.94061136,2.392833,0.7773138
667,1.4087249,0.0,0.9396712,2.3904414,0.7765369
668,1.4073169,0.0,0.938732,2.3880522,0.7757607
669,1.4059103,0.0,0.93779373,2.3856654,0.7749853
670,1.404505,0.0,0.9368564,2.383281,0.7742107
671,1.4031012,0.0,0.93592,2.380899,0.77343684
672,1.4016988,0.0,0.93498456,2.3785193,0.7726638
673,1.4002978,0.0,0.93405,2.376142,0.7718915
674,1.3988981,0.0,0.93311644,2.3737671,0.77111995
675,1.3974999,0.0,0.9321838,2.3713946,0.7703492
676,1.3961031,0.0,0.93125206,2.3690245,0.76957923
677,1.3947077,0.0,0.9303213,2.3666565,0.76881003
678,1.3933136,0.0,0.9293914,2.364291,0.7680416
679,1.391921,0.0,0.92846245,2.3619277,0.76727396
680,1.5059701,0.0,0.92753446,2.359567,0.7665071
681,1.5044649,0.0,0.9266074,2.3572085,0.8824442
682,1.5029612,0.0,0.92568123,2.3548524,0.8815622
683,1.5014589,0.116703264,0.924756,2.3524988,0.88068104
684,1.4999582,0.11658662,0.9238317,2.3501475,0.8798008
685,1.498459,0.11647009,0.9229083,2.3477986,0.87892145
686,1.4969612,0.116353676,1.0386891,2.3454518,0.87804294
687,1.495465,0.11623738,1.037651,2.3431075,0.8771653
688,1.4939703,0.1161212,1.0366138,2.3407655,0.8762886
